like1,parmu,parlnS,simulation_0,simulation_1,simulation_2,simulation_3,simulation_4,simulation_5,simulation_6,simulation_7,simulation_8,simulation_9,simulation_10,simulation_11,simulation_12,simulation_13,simulation_14,simulation_15,simulation_16,simulation_17,simulation_18,simulation_19,simulation_20,simulation_21,simulation_22,simulation_23,simulation_24,simulation_25,simulation_26,simulation_27,simulation_28,simulation_29,simulation_30,simulation_31,simulation_32,simulation_33,simulation_34,simulation_35,simulation_36,simulation_37,simulation_38,simulation_39,chain
6683.165906654267,-3.23109920263734,-2.054945315453427,-13.17393141607298,-2.815674498746416,-1.397018023523222,-0.8313872197691309,-18.623382499926645,-7.974706844208013,-6.161767382562122,-5.247346579563039,-20.858007085261644,-10.194848694561738,-8.360270843202564,-7.424443554675957,-22.286849962845924,-11.620064093855355,-9.780035802584875,-8.838779782087279,-23.339412529635865,-12.67119630486264,-10.829015454466399,-9.885611382645303,-24.173123782314118,-13.504201068890898,-11.660956307727291,-10.716489703288275,-24.863510244555194,-14.194187646970606,-12.350340487380983,-11.405272015580865,-25.452696315803923,-14.783125642917225,-12.938904699275422,-11.993462682343006,-25.966592943213993,-15.29685786347124,-13.452389170245407,-12.506699523854563,-26.42227986945818,-15.752430256982434,-13.90778895598454,-12.961926767498142,1.0
6664.148629158112,-4.207977720439583,-1.870329930838043,-28.788369864759723,-2.8816031965189324,-0.7306370398240092,-0.2370765216799112,-43.2540694572699,-15.094542180713363,-10.462262363569636,-8.210485353368878,-49.18914661121187,-20.907692416120838,-16.096782027852058,-13.672399007264227,-52.98426430001189,-24.672118830145955,-19.815427948865473,-17.345844070987457,-55.77998870225954,-27.455724467980716,-22.580865545541382,-20.09323487537491,-57.994431939410035,-29.664178423068687,-24.780321469982766,-22.283729950334674,-59.828191712382065,-31.49454713206848,-26.605589986699673,-24.103912624609734,-61.39315229750483,-33.05740363481627,-28.165279889727103,-25.66044238956488,-62.758135115739364,-34.420991857015956,-29.52676841307114,-27.01983446473787,-63.96850557204365,-35.63039070447493,-30.734704003832974,-28.22630857674086,1.0
6173.822801335262,-7.627054643516505,-1.6857145462226555,-305.24285771934075,-4.481399876997976e-08,-7.481731793128399e-21,-1.9110625209998597e-33,-733.2963059754953,-23.187898493988477,-1.7088830843081562,-0.1708861497512638,-913.8857943208453,-109.80228936850283,-33.16347113391789,-12.650861075158401,-1029.6243806911948,-195.84716921432803,-88.57507925285911,-48.62138095379172,-1114.9426046698286,-268.6019069307602,-145.8599690150307,-93.78419871344882,-1182.5414976676238,-329.80359898160816,-198.557371214228,-139.17349360199464,-1238.5281288023625,-382.1112643355055,-245.7746971832892,-181.8002161038759,-1286.3123733211485,-427.5917390838756,-287.9917491907064,-220.98955784253303,-1327.9929489689378,-467.7363909487398,-325.9277931283429,-256.8391254299896,-1364.953797175388,-503.62291150049134,-360.2536960458077,-289.67255488418283,1.0
5936.843838705798,-11.046131566593429,-1.5010991616072733,-35.047145207126896,-2.441704351359867e-303,0.0,0.0,-5482.487853324185,-5.770946797769067e-19,-9.554824555867468e-50,-2.449266780366774e-80,-10296.2417331023,-6.401503314529997e-05,-2.540483512861026e-15,-1.5358448894397766e-25,-13646.876192092977,-0.30550405238211664,-1.536946255305215e-06,-1.1540683681526925e-11,-16179.012928755526,-10.525886971113405,-0.005542773120523446,-4.262595907317425e-06,-18207.01480873701,-68.07591110505197,-0.3623510261327622,-0.0027572245649482973,-19896.16600664927,-211.33712773779044,-4.221584464999256,-0.11816325206577642,-21342.66112313069,-449.5653119300216,-20.612674777740224,-1.3002121192503941,-22607.082125091074,-769.5314900174934,-61.70093029963017,-6.693998516104455,-23729.947548035823,-1150.434412956695,-137.04820396568073,-21.763470436932387,1.0
48990.440502272715,-14.46520848967035,-1.3164837769918876,-2.1594050261937507e-53,0.0,0.0,0.0,-3.0568042493351975,0.0,0.0,0.0,-2488.4449299677503,-1.2242513143956964e-243,0.0,0.0,-17997.56409729945,-1.1372927156822683e-118,-4.328755961797519e-300,0.0,-45344.23094673449,-2.5452014268458843e-69,-4.7068283089967875e-177,-1.356394205634153e-284,-77581.35440197517,-6.937870750569242e-45,-3.123011669760344e-116,-2.1876920667900351e-187,-110559.70159612935,-5.205997029835067e-31,-9.178039525165371e-82,-2.51400057871661e-132,-142460.44168812444,-2.2773863361521627e-22,-2.3895480457907136e-60,-3.888344905456891e-98,-172610.41380824693,-1.2867880665180553e-16,-3.949797710159647e-46,-1.8763583762437364e-75,-200842.67524288662,-1.3699715848372747e-12,-3.326378510713846e-36,-1.2471464824022445e-59,1.0
35687.49674619019,-13.915714587252726,-1.1318683923764983,-1.9612869955391098e-36,0.0,0.0,0.0,-33.60648711363421,0.0,0.0,0.0,-4540.146853680199,-1.0307891122492275e-168,0.0,0.0,-20484.214734099096,-7.407903554992581e-82,-6.203136562410164e-208,0.0,-42311.449277653024,-1.5884432685049032e-47,-1.9208673269440788e-122,-3.615518140893794e-197,-65144.14250959235,-1.659871750274589e-30,-3.677193065786412e-80,-1.2655368246187412e-129,-87050.32562042416,-7.902864507031574e-21,-3.476615764271164e-56,-2.370639280110286e-91,-107447.14361140465,-8.60096653714696e-15,-2.804589246200679e-41,-1.4138731277105433e-67,-126258.1006108901,-9.1307344606351e-11,-2.252115086827294e-31,-8.563503722182622e-52,-143581.8613669015,-6.094499805731418e-08,-1.874776894766145e-24,-8.863000062478635e-41,1.0
4669.994716005436,-10.496637664175804,-1.052746992238891,-30.781210085872953,-2.425436032114683e-274,0.0,0.0,-3398.078568034694,-3.2689810397902536e-17,-4.5409784880380775e-45,-9.75715009005433e-73,-6214.186463357584,-0.00017845336372729318,-6.535717567902713e-14,-3.6378684186311525e-23,-8158.563351612598,-0.39982388242188266,-6.0243272349693136e-06,-1.3497473802785454e-10,-9624.363860622441,-10.19664203619308,-0.01033248782362459,-1.5216167038690557e-05,-10797.080829709263,-56.7195938347898,-0.4672498979292185,-0.0054713071475395595,-11773.307418416107,-161.42398230771838,-4.413116854583627,-0.16800490284444558,-12609.018000469649,-324.9713491744297,-18.897104182582357,-1.5019207982183527,-13339.38155292236,-535.8169372973508,-51.8072077779753,-6.732842807377585,-13987.886095459784,-779.8617113740082,-108.16167738520622,-19.86417415419282,1.0
6386.716264361403,-7.077560741098884,-1.2373623768542608,-184.91223879307228,-1.7753602950456771e-07,-4.624876823471657e-19,-1.8396657584191338e-30,-432.7701021501777,-16.237352944012557,-1.4539682071277944,-0.1754890679209485,-537.0523735163539,-69.78817898148786,-22.66970882169048,-9.24447474161945,-603.8711669111176,-120.89290246969665,-56.97519483441059,-32.424736982899546,-653.1242179550177,-163.54068597704463,-91.3313920803442,-60.13072106425445,-692.1470064589505,-199.20983876167364,-122.48832551784066,-87.35333183955152,-724.4658967233432,-229.60302015737108,-150.195032366076,-112.61313822038332,-752.049622696784,-255.9819506914004,-174.85707399069392,-135.67077960844858,-776.1098331457207,-279.2393860077345,-196.9548953144097,-156.66710293083162,-797.4454867853786,-300.0137443888934,-216.91097975955338,-175.83727611891376,1.0
6678.2029452005045,-3.65848381802196,-1.4219777614696518,-16.929390196146638,-1.8542477616726316,-0.5129802239884574,-0.18047296536252094,-25.280314575439572,-9.015406128604832,-6.326917923816052,-5.013255982890992,-28.70632406525184,-12.377734262003434,-9.595692785999882,-8.191335272857806,-30.897033524279806,-14.552425080267625,-11.746465119997891,-10.318463016753425,-32.51084611539854,-16.159913777959886,-13.344468172390462,-11.907037658758313,-33.78911716004485,-17.43505971317323,-14.614917527133123,-13.172807976780176,-34.84764104081079,-18.491814267615812,-15.66901039823645,-14.224245933977956,-35.751002414197714,-19.394077839416045,-16.569621531753377,-15.12320767706261,-36.53892804786173,-20.18127585640997,-17.355723915875988,-15.908215961484613,-37.237604833370376,-20.879445720073452,-18.053130273798182,-16.604859652176827,1.0
6675.426144025261,-3.780593105054969,-1.6065931460850376,-19.34571789396692,-2.2336138250242557,-0.6497656267784593,-0.23944899277644185,-28.781701206442445,-10.397872834123088,-7.350813440737885,-5.857556908677793,-32.65269463967634,-14.201231327282862,-11.05465525907631,-9.464741141079887,-35.1279336649824,-16.65946394981826,-13.487479771011419,-11.872430972394003,-36.951346503547164,-18.476163687004004,-15.294106992420687,-13.669042782661126,-38.395637369416555,-19.917137262055675,-16.730094226497783,-15.100061175361342,-39.59164037517425,-21.111262180760498,-17.921393485290345,-16.2885415258051,-40.61232851189953,-22.130785050445883,-18.939162202841402,-17.30455913080859,-41.502588267372396,-23.020272480515874,-19.82748659632425,-18.191722016648136,-42.29200767465185,-23.809153821201953,-20.615557477400127,-18.97898327428769,1.0
