like1,parmu,parlnS,simulation_0,simulation_1,simulation_2,simulation_3,simulation_4,simulation_5,simulation_6,simulation_7,simulation_8,simulation_9,simulation_10,simulation_11,simulation_12,simulation_13,simulation_14,simulation_15,simulation_16,simulation_17,simulation_18,simulation_19,simulation_20,simulation_21,simulation_22,simulation_23,simulation_24,simulation_25,simulation_26,simulation_27,simulation_28,simulation_29,simulation_30,simulation_31,simulation_32,simulation_33,simulation_34,simulation_35,simulation_36,simulation_37,simulation_38,simulation_39,chain
6644.256936674071,-4.539420808147472,-3.170790807559957,-47.310072031406925,-9.2183629929904,-4.251259759033791,-2.37392654880919,-67.47161928916326,-28.088887682510105,-21.40622621938444,-18.047599219806468,-75.73958017838672,-36.291939395461995,-29.512482466686674,-26.058315727074028,-81.02622520584046,-41.5623188339083,-34.75843937401038,-31.279967961963724,-84.92065738145995,-45.45033643992085,-38.63680719035338,-35.148710480135044,-88.00535163476056,-48.53186219595967,-41.71356255524042,-38.220702943734224,-90.5597513209676,-51.08446840794676,-44.26346744025875,-40.76790938840836,-92.73971435885028,-53.263318812785634,-46.44064158974468,-42.94340858131317,-94.64110990872713,-55.163976979669336,-48.34018866737252,-44.84184522272573,-96.327132176396,-56.84948555150789,-50.02492312045645,-46.52580591410648,1.0
6685.220859646941,-2.9418099610832957,-2.9863292690984196,-11.704498221340092,-3.785527371188264,-2.50753874831032,-1.8989671639689198,-15.785827029316845,-7.80073942209681,-6.426172521089681,-5.724590342893393,-17.459142622727537,-9.470847358486921,-8.09145757720264,-7.385067842721503,-18.52906350530939,-10.53996610924113,-9.159368267729912,-8.451771894805,-19.31722151174594,-11.327807967475836,-9.946733765739376,-9.238661327138354,-19.941502697024927,-11.95193302871844,-10.57062353895856,-9.862315902297727,-20.4584620972923,-12.468804068864463,-11.08736140171538,-10.378920622315242,-20.89964268808201,-12.909929847010144,-11.528404560697329,-10.819881177717528,-21.284446653242906,-13.294697487531687,-11.913117446972146,-11.204539317579632,-21.625663318470746,-13.635888848111444,-12.254270663403263,-11.54565439414468,1.0
6452.184219340769,-6.383040730314065,-2.8018677306368804,-195.16152244775463,-3.065505011175437,-0.09886578259686285,-0.00442411840864204,-322.21938442889723,-78.18473210140463,-42.680146739685746,-27.56444377266955,-374.45086335600973,-126.79765807138051,-86.3488145310762,-66.8371950526926,-407.8549323637808,-159.27462665893745,-117.47848727238504,-96.6776935319241,-432.46364089751097,-183.5154334242903,-141.1752680308086,-119.84292811948448,-451.9561537382438,-202.8257399026432,-160.21415082835114,-138.61425590910878,-468.0978932874785,-218.86420353757092,-176.09818178297493,-154.34535559417682,-481.87360421676976,-232.5757929619729,-189.71367329719146,-167.86542746549912,-493.8890404320058,-244.54871181137463,-201.6227813447459,-179.71106663045737,-504.5435104706529,-255.17355202614863,-212.20310981538665,-190.2470706262363,1.0
3992.3609295653305,-9.824271499544832,-2.617406192175343,-1206.727892834247,-1.113027195907378e-28,-5.293102736878477e-73,-3.9078507923318164e-117,-4762.455535071806,-3.042316661165507,-0.0015630474800908123,-1.1729861455789367e-06,-6371.973850292615,-150.58038062545702,-7.9094055941625365,-0.5694719249553448,-7409.647163712331,-519.3497985683764,-91.82972070321253,-21.24262161441459,-8175.939801102095,-956.1533629461404,-281.53948294430353,-104.91673665582667,-8783.55158291363,-1383.5654739579757,-533.8686513874567,-254.4707723478969,-9286.989425759377,-1779.2888062598963,-809.441595144825,-446.6191546650836,-9716.772581196945,-2140.0418599291866,-1086.6184067126421,-659.6873132484781,-10091.714770209634,-2468.2696603576974,-1355.2363964359272,-879.5691613834381,-10424.234366333048,-2767.779901419407,-1611.0945804040045,-1098.1604704802148,1.0
48233.675581858726,-13.265502268775602,-2.432944653713804,-0.010715536488003689,0.0,0.0,0.0,-13150.859258643408,-1.0395026932358547e-71,-3.151931165363435e-182,-1.4893896661152423e-292,-44119.54874119255,-5.069681042039527e-22,-1.0154484518270701e-58,-3.15351691893843e-95,-70823.05222915651,-2.0116193127084893e-09,-1.1387022507715747e-27,-9.920622597023713e-46,-92392.14336206634,-0.0002328642494751489,-2.4807803909078337e-15,-4.0308099282245386e-26,-110175.54848168917,-0.08483632664040283,-3.5628461060346667e-09,-2.2587135308268665e-16,-125214.97430626645,-2.6244949925235046,-1.2036803238722614e-05,-8.242019098606069e-11,-138210.19063220656,-23.571425460273318,-0.0020006441924412905,-2.5064653318865463e-07,-149635.14599804074,-105.99386992973682,-0.0625934468118653,-5.39392467417771e-05,-159820.67367962506,-313.39751232235966,-0.7186516295553734,-0.002377665916463966,1.0
126442.1330297058,-15.293266961993629,-2.248483115252265,-1.7424523268839267e-47,0.0,0.0,0.0,-17.913868157843915,0.0,0.0,0.0,-8182.586042310458,-5.165218961084155e-219,0.0,0.0,-50890.042303593335,-2.3677136948244646e-106,-6.694485181179541e-270,0.0,-120369.78037611606,-7.490006801207205e-62,-5.471153750924777e-159,-6.225884536928973e-256,-199190.0486709047,-8.225383612518484e-40,-3.7423465455414674e-104,-2.6485577749703243e-168,-278172.81309624336,-2.7228380574046185e-27,-4.499229187028133e-73,-1.1544215471843637e-118,-353639.82076964225,-1.71823033133392e-19,-9.266543503345097e-54,-7.744328844831846e-88,-424403.4657700287,-2.6904339117451227e-14,-6.198619700360717e-41,-2.2080647043186217e-67,-490311.1249596038,-1.1713763573806496e-10,-5.589173698551011e-32,-4.1130159557234995e-53,1.0
13781.762697341828,-11.85203619276286,-2.0640215767907275,-24.444213473097804,0.0,0.0,0.0,-10189.022252750212,-2.72570693267894e-24,-1.9729806154152125e-63,-2.2152872764671335e-102,-20562.44079454771,-1.6556635851125544e-06,-1.1458326248542198e-19,-1.2139462652994916e-32,-27951.10893717189,-0.06843570202547496,-1.5012952284231284e-08,-4.955676926216177e-15,-33574.14636888976,-5.556188470626553,-0.0004524430591120236,-5.439345237585657e-08,-38091.40828216096,-55.143967621645714,-0.08467188223332314,-0.00018828275016912044,-41859.91639194286,-218.97198463658248,-1.7941546778591775,-0.020897276060989445,-45090.10036631922,-544.2252097882285,-12.727050534832632,-0.41578003803045727,-47915.39477764755,-1035.0389615410927,-48.89540401334358,-3.175247050170652,-50425.41494259985,-1668.046232086601,-129.44606137035893,-13.607394856314457,1.0
5724.094305729801,-8.410805423532093,-1.8795600383291884,-482.96002483543214,-1.271092924559641e-14,-2.294751461686086e-37,-6.394292071585969e-60,-1396.4671310808315,-11.773605457375048,-0.176410413683854,-0.0037228126888376152,-1790.681837208825,-120.58923567445864,-20.448159001804175,-4.546364501526956,-2043.8059539861204,-269.26659679700197,-88.5791153862026,-36.54068270005697,-2230.5043136163536,-409.3975806921865,-179.8242977044121,-96.20156078927923,-2378.464101181537,-533.079593194675,-274.30411604112464,-168.44858035990487,-2501.0226752626295,-641.5000341609407,-364.457408018186,-243.4373997699113,-2605.633509598717,-737.1913991652362,-448.1277525831529,-316.6062304549753,-2696.8863677549757,-822.4691690513175,-525.132692338069,-386.1448156968517,-2777.808779815207,-899.1986138336009,-595.9497116215709,-451.50678601137696,1.0
6635.079132937081,-4.96957465430132,-1.695098499867651,-50.96909556108371,-1.501185774007103,-0.10194036569776485,-0.00941744607578133,-81.90733719530036,-22.19134671856345,-13.099054786248114,-9.032844837732982,-94.61639459115122,-34.245764604803064,-24.235658831292376,-19.328017550244585,-102.74385923541729,-42.20659638800876,-31.951980428230012,-26.807641800093283,-108.73124154004732,-48.12797549089806,-37.77526053332476,-32.53448432687484,-113.47380035662903,-52.837871213708276,-42.43634610198785,-37.14727270581128,-117.4010952998845,-56.74665997179012,-46.31740238263123,-41.00079517780229,-120.75272625735458,-60.086803616081774,-49.64030336949244,-44.30654314885534,-123.67607796589208,-63.0025395260699,-52.544595862434534,-47.19943737932446,-126.26830443311518,-65.58945918063519,-55.12353591137948,-49.77042254112298,1.0
6690.650321101385,-2.5116561149294476,-1.510636961406112,-6.587660675183964,-1.5193452684168607,-0.7988469690946102,-0.4997140981675585,-9.2417900597342,-4.053947571919507,-3.1684900347170193,-2.7206693598739258,-10.33011025961658,-5.136344082911014,-4.242023323650379,-3.785419243929116,-11.025991618036736,-5.830742281792287,-4.93419182406596,-4.475365502296227,-11.538614791095082,-6.342780687850181,-5.445349960930188,-4.985644917513027,-11.944651966038036,-6.748529044118074,-5.850663305940108,-5.390523724284274,-12.280886492212478,-7.0846000978300125,-6.18648807043031,-5.726102381808342,-12.567833999181692,-7.371446193052852,-6.473181351843886,-6.012642931401905,-12.818113751585523,-7.621658737444825,-6.723292611919888,-6.262652948383265,-13.0400439972314,-7.843542163425102,-6.945105474237807,-6.4843952695752085,1.0
